"COLUMN_NAME","TYPE_NAME","COLUMN_SIZE","ORDINAL_POSITION","Denied"
"Maximum","INTEGER",,,"False"
"LocationCode","VARCHAR",,,"False"
"Minimum","INTEGER",,,"False"
"YTD","INTEGER",,,"False"
"QOH","INTEGER",,,"False"
"LastYTD","INTEGER",,,"False"
"MPHUpdate","BIT",,,"False"
"ID","INTEGER",,,"False"
"BinLocationCode","VARCHAR",,,"False"
"LastUpdateDateTime","VARCHAR",,,"False"
"ItemCode","VARCHAR",,,"False"
